Contig,accession
A_C_D_contig_10405,TIGR01066
A_C_D_contig_23344,TIGR01066
A_C_D_contig_1045,TIGR01066
A_C_D_contig_10583,TIGR01066
A_C_D_contig_7799,TIGR01066
A_C_D_contig_7423,TIGR01066
A_C_D_contig_49987,TIGR01066
A_C_D_contig_2148,TIGR01066
A_C_D_contig_15349,TIGR01066
A_C_D_contig_25205,TIGR01066
A_C_D_contig_12115,TIGR01066
A_C_D_contig_73527,TIGR01066
A_C_D_contig_1558,TIGR01066
A_C_D_contig_51294,TIGR01066
A_C_D_contig_54752,TIGR01066
A_C_D_contig_79968,TIGR01066
A_C_D_contig_12836,TIGR01066
A_C_D_contig_9566,TIGR01066
A_C_D_contig_10888,TIGR01066
A_C_D_contig_21539,TIGR01066
A_C_D_contig_21538,TIGR01066
A_C_D_contig_12163,TIGR01066
A_C_D_contig_59127,TIGR01066
A_C_D_contig_33921,TIGR01066
A_C_D_contig_7056,TIGR01066
A_C_D_contig_69019,TIGR01066
A_C_D_contig_67458,TIGR01066
A_C_D_contig_16525,TIGR01066
A_C_D_contig_76099,TIGR01066
A_C_D_contig_32573,TIGR01066
A_C_D_contig_10245,TIGR01066
A_C_D_contig_78208,TIGR01066
A_C_D_contig_49041,TIGR01066
A_C_D_contig_2274,TIGR01066
A_C_D_contig_8660,TIGR01066
A_C_D_contig_30624,TIGR01066
A_C_D_contig_8534,TIGR01066
A_C_D_contig_62164,TIGR01066
A_C_D_contig_74463,TIGR01066
A_C_D_contig_7745,TIGR01066
A_C_D_contig_21464,TIGR01066
A_C_D_contig_15849,TIGR01066
A_C_D_contig_59105,TIGR01066
A_C_D_contig_71830,TIGR01066
A_C_D_contig_3449,TIGR01066
A_C_D_contig_68369,TIGR01066
A_C_D_contig_28661,TIGR01066
A_C_D_contig_27559,TIGR01066
A_C_D_contig_4517,TIGR01066
A_C_D_contig_53612,TIGR01066
A_C_D_contig_831,TIGR01066
A_C_D_contig_17793,TIGR01066
A_C_D_contig_1479,TIGR01066
A_C_D_contig_51580,TIGR01066
A_C_D_contig_114,TIGR01066
A_C_D_contig_34826,TIGR01066
A_C_D_contig_40760,TIGR01066
A_C_D_contig_69779,TIGR01066
A_C_D_contig_3743,TIGR01066
A_C_D_contig_70448,TIGR01066
A_C_D_contig_53916,TIGR01066
A_C_D_contig_4674,TIGR01066
A_C_D_contig_13084,TIGR01066
A_C_D_contig_14429,TIGR01066
A_C_D_contig_22236,TIGR01066
A_C_D_contig_77899,TIGR01066
A_C_D_contig_36313,TIGR01066
A_C_D_contig_56323,TIGR01066
A_C_D_contig_137,TIGR01066
A_C_D_contig_17319,TIGR01066
A_C_D_contig_60561,TIGR01066
A_C_D_contig_55117,TIGR01066
A_C_D_contig_65276,TIGR01066
A_C_D_contig_46074,TIGR01066
A_C_D_contig_32916,TIGR01066
A_C_D_contig_5932,TIGR01066
A_C_D_contig_36796,TIGR01066
A_C_D_contig_4893,TIGR01066
A_C_D_contig_42367,TIGR01066
A_C_D_contig_23121,TIGR01066
A_C_D_contig_26824,TIGR01066
A_C_D_contig_5008,TIGR01066
A_C_D_contig_78346,TIGR01066
A_C_D_contig_42124,TIGR01066
A_C_D_contig_44921,TIGR01066
A_C_D_contig_80588,TIGR01066
A_C_D_contig_603,TIGR01066
A_C_D_contig_9338,TIGR01066
A_C_D_contig_72583,TIGR01066
A_C_D_contig_65703,TIGR01066
A_C_D_contig_38971,TIGR01066
A_C_D_contig_52038,TIGR01066
A_C_D_contig_2651,TIGR01066
A_C_D_contig_59690,TIGR01066
A_C_D_contig_57991,TIGR01066
A_C_D_contig_52588,TIGR01066
A_C_D_contig_21961,TIGR01067
A_C_D_contig_6899,TIGR01067
A_C_D_contig_2901,TIGR01067
A_C_D_contig_9717,TIGR01067
A_C_D_contig_3838,TIGR01067
A_C_D_contig_30980,TIGR01067
A_C_D_contig_7026,TIGR01067
A_C_D_contig_12560,TIGR01067
A_C_D_contig_29512,TIGR01067
A_C_D_contig_4482,TIGR01067
A_C_D_contig_2851,TIGR01067
A_C_D_contig_10113,TIGR01067
A_C_D_contig_3031,TIGR01067
A_C_D_contig_10608,TIGR01067
A_C_D_contig_42939,TIGR01067
A_C_D_contig_7858,TIGR01067
A_C_D_contig_14703,TIGR01067
A_C_D_contig_10724,TIGR01067
A_C_D_contig_8961,TIGR01067
A_C_D_contig_54665,TIGR01067
A_C_D_contig_469,TIGR01067
A_C_D_contig_4837,TIGR01067
A_C_D_contig_1249,TIGR01067
A_C_D_contig_8647,TIGR01067
A_C_D_contig_32874,TIGR01067
A_C_D_contig_11675,TIGR01067
A_C_D_contig_9746,TIGR01067
A_C_D_contig_8474,TIGR01067
A_C_D_contig_20096,TIGR01067
A_C_D_contig_75396,TIGR01067
A_C_D_contig_7577,TIGR01067
A_C_D_contig_74321,TIGR01067
A_C_D_contig_65658,TIGR01067
A_C_D_contig_16182,TIGR01067
A_C_D_contig_9566,TIGR01067
A_C_D_contig_3220,TIGR01067
A_C_D_contig_30743,TIGR01067
A_C_D_contig_18825,TIGR01067
A_C_D_contig_1806,TIGR01067
A_C_D_contig_35131,TIGR01067
A_C_D_contig_1373,TIGR01067
A_C_D_contig_22615,TIGR01067
A_C_D_contig_25799,TIGR01067
A_C_D_contig_511,TIGR01067
A_C_D_contig_10543,TIGR01067
A_C_D_contig_32982,TIGR01067
A_C_D_contig_19073,TIGR01067
A_C_D_contig_285,TIGR01067
A_C_D_contig_9090,TIGR01067
A_C_D_contig_14218,TIGR01067
A_C_D_contig_35973,TIGR01067
A_C_D_contig_54144,TIGR01067
A_C_D_contig_10365,TIGR01067
A_C_D_contig_12070,TIGR01067
A_C_D_contig_38727,TIGR01067
A_C_D_contig_48467,TIGR01067
A_C_D_contig_6418,TIGR01067
A_C_D_contig_2939,TIGR01067
A_C_D_contig_35221,TIGR01067
A_C_D_contig_7817,TIGR01067
A_C_D_contig_41979,TIGR01067
A_C_D_contig_137,TIGR01067
A_C_D_contig_139,TIGR01067
A_C_D_contig_78757,TIGR01067
A_C_D_contig_63095,TIGR01067
A_C_D_contig_2416,TIGR01067
A_C_D_contig_67544,TIGR01067
A_C_D_contig_69514,TIGR01067
A_C_D_contig_1205,TIGR01067
A_C_D_contig_52201,TIGR01067
A_C_D_contig_6167,TIGR01067
A_C_D_contig_21561,TIGR01067
A_C_D_contig_16864,TIGR01067
A_C_D_contig_7056,TIGR01067
A_C_D_contig_49995,TIGR01067
A_C_D_contig_79327,TIGR01067
A_C_D_contig_39624,TIGR01067
A_C_D_contig_14531,TIGR01067
A_C_D_contig_28233,TIGR01067
A_C_D_contig_27516,TIGR01067
A_C_D_contig_28986,TIGR01067
A_C_D_contig_48645,TIGR01067
A_C_D_contig_58832,TIGR01067
A_C_D_contig_36242,TIGR01067
A_C_D_contig_8534,TIGR01067
A_C_D_contig_19961,TIGR01067
A_C_D_contig_2491,TIGR01067
A_C_D_contig_66821,TIGR01067
A_C_D_contig_41101,TIGR01067
A_C_D_contig_32882,TIGR01067
A_C_D_contig_14753,TIGR01067
A_C_D_contig_11457,TIGR01067
A_C_D_contig_23859,TIGR01067
A_C_D_contig_25545,TIGR01067
A_C_D_contig_28075,TIGR01067
A_C_D_contig_42472,TIGR01067
A_C_D_contig_80324,TIGR01067
A_C_D_contig_4640,TIGR01067
A_C_D_contig_28472,TIGR01067
A_C_D_contig_24127,TIGR01067
A_C_D_contig_27898,TIGR01067
A_C_D_contig_72670,TIGR01067
A_C_D_contig_26589,TIGR01067
A_C_D_contig_80050,TIGR01067
A_C_D_contig_23927,TIGR01067
A_C_D_contig_8660,TIGR01067
A_C_D_contig_7271,TIGR01067
A_C_D_contig_74313,TIGR01067
A_C_D_contig_7745,TIGR01067
A_C_D_contig_3449,TIGR01067
A_C_D_contig_57235,TIGR01067
A_C_D_contig_7897,TIGR01067
A_C_D_contig_76365,TIGR01067
A_C_D_contig_9730,TIGR01067
A_C_D_contig_80150,TIGR01067
A_C_D_contig_57657,TIGR01067
A_C_D_contig_642,TIGR01067
A_C_D_contig_5543,TIGR01067
A_C_D_contig_83518,TIGR01071
A_C_D_contig_48086,TIGR01071
A_C_D_contig_8647,TIGR01071
A_C_D_contig_4491,TIGR01071
A_C_D_contig_469,TIGR01071
A_C_D_contig_25545,TIGR01071
A_C_D_contig_9586,TIGR01071
A_C_D_contig_54665,TIGR01071
A_C_D_contig_10596,TIGR01071
A_C_D_contig_9717,TIGR01071
A_C_D_contig_3220,TIGR01071
A_C_D_contig_4837,TIGR01071
A_C_D_contig_7026,TIGR01071
A_C_D_contig_74773,TIGR01071
A_C_D_contig_17499,TIGR01071
A_C_D_contig_1806,TIGR01071
A_C_D_contig_30980,TIGR01071
A_C_D_contig_3838,TIGR01071
A_C_D_contig_53816,TIGR01071
A_C_D_contig_6167,TIGR01071
A_C_D_contig_13420,TIGR01071
A_C_D_contig_20096,TIGR01071
A_C_D_contig_8952,TIGR01071
A_C_D_contig_12560,TIGR01071
A_C_D_contig_3974,TIGR01071
A_C_D_contig_12836,TIGR01071
A_C_D_contig_12907,TIGR01071
A_C_D_contig_44411,TIGR01071
A_C_D_contig_3193,TIGR01071
A_C_D_contig_6899,TIGR01071
A_C_D_contig_7858,TIGR01071
A_C_D_contig_6471,TIGR01071
A_C_D_contig_2939,TIGR01071
A_C_D_contig_5501,TIGR01071
A_C_D_contig_4640,TIGR01071
A_C_D_contig_8474,TIGR01071
A_C_D_contig_65682,TIGR01071
A_C_D_contig_9566,TIGR01071
A_C_D_contig_14411,TIGR01071
A_C_D_contig_19260,TIGR01071
A_C_D_contig_6545,TIGR01071
A_C_D_contig_18825,TIGR01071
A_C_D_contig_8951,TIGR01071
A_C_D_contig_41062,TIGR01071
A_C_D_contig_35147,TIGR01071
A_C_D_contig_59957,TIGR01071
A_C_D_contig_41979,TIGR01071
A_C_D_contig_137,TIGR01071
A_C_D_contig_2491,TIGR01071
A_C_D_contig_1526,TIGR01071
A_C_D_contig_18705,TIGR01071
A_C_D_contig_21561,TIGR01071
A_C_D_contig_71392,TIGR01071
A_C_D_contig_23744,TIGR01071
A_C_D_contig_65382,TIGR01071
A_C_D_contig_31428,TIGR01071
A_C_D_contig_54308,TIGR01071
A_C_D_contig_16864,TIGR01071
A_C_D_contig_139,TIGR01071
A_C_D_contig_26824,TIGR01071
A_C_D_contig_9090,TIGR01071
A_C_D_contig_57128,TIGR01071
A_C_D_contig_47425,TIGR01071
A_C_D_contig_35333,TIGR01071
A_C_D_contig_49464,TIGR01071
A_C_D_contig_27091,TIGR01071
A_C_D_contig_8534,TIGR01071
A_C_D_contig_1558,TIGR01071
A_C_D_contig_48467,TIGR01071
A_C_D_contig_30717,TIGR01071
A_C_D_contig_3743,TIGR01071
A_C_D_contig_10995,TIGR01071
A_C_D_contig_7056,TIGR01071
A_C_D_contig_511,TIGR01071
A_C_D_contig_15050,TIGR01071
A_C_D_contig_77082,TIGR01071
A_C_D_contig_9272,TIGR01071
A_C_D_contig_6208,TIGR01071
A_C_D_contig_44700,TIGR01071
A_C_D_contig_58146,TIGR01071
A_C_D_contig_16601,TIGR01071
A_C_D_contig_2383,TIGR01071
A_C_D_contig_76374,TIGR01071
A_C_D_contig_58038,TIGR01071
A_C_D_contig_7817,TIGR01071
A_C_D_contig_61273,TIGR01071
A_C_D_contig_43762,TIGR01071
A_C_D_contig_29781,TIGR01071
A_C_D_contig_64660,TIGR01071
A_C_D_contig_31336,TIGR01071
A_C_D_contig_10724,TIGR01071
A_C_D_contig_26129,TIGR01071
A_C_D_contig_1249,TIGR01071
A_C_D_contig_35074,TIGR01071
A_C_D_contig_19993,TIGR01071
A_C_D_contig_7271,TIGR01071
A_C_D_contig_1205,TIGR01071
A_C_D_contig_75174,TIGR01071
A_C_D_contig_25072,TIGR01071
A_C_D_contig_20096,TIGR01079
A_C_D_contig_4482,TIGR01079
A_C_D_contig_6899,TIGR01079
A_C_D_contig_10608,TIGR01079
A_C_D_contig_29512,TIGR01079
A_C_D_contig_469,TIGR01079
A_C_D_contig_7377,TIGR01079
A_C_D_contig_54665,TIGR01079
A_C_D_contig_48083,TIGR01079
A_C_D_contig_7577,TIGR01079
A_C_D_contig_1806,TIGR01079
A_C_D_contig_77681,TIGR01079
A_C_D_contig_11457,TIGR01079
A_C_D_contig_78757,TIGR01079
A_C_D_contig_75396,TIGR01079
A_C_D_contig_12560,TIGR01079
A_C_D_contig_8647,TIGR01079
A_C_D_contig_4640,TIGR01079
A_C_D_contig_27898,TIGR01079
A_C_D_contig_23744,TIGR01079
A_C_D_contig_9717,TIGR01079
A_C_D_contig_81962,TIGR01079
A_C_D_contig_25545,TIGR01079
A_C_D_contig_35973,TIGR01079
A_C_D_contig_3031,TIGR01079
A_C_D_contig_22615,TIGR01079
A_C_D_contig_3220,TIGR01079
A_C_D_contig_21961,TIGR01079
A_C_D_contig_26589,TIGR01079
A_C_D_contig_30980,TIGR01079
A_C_D_contig_7858,TIGR01079
A_C_D_contig_23859,TIGR01079
A_C_D_contig_511,TIGR01079
A_C_D_contig_41979,TIGR01079
A_C_D_contig_35131,TIGR01079
A_C_D_contig_7026,TIGR01079
A_C_D_contig_12836,TIGR01079
A_C_D_contig_10113,TIGR01079
A_C_D_contig_285,TIGR01079
A_C_D_contig_14531,TIGR01079
A_C_D_contig_12070,TIGR01079
A_C_D_contig_2851,TIGR01079
A_C_D_contig_32874,TIGR01079
A_C_D_contig_80150,TIGR01079
A_C_D_contig_18825,TIGR01079
A_C_D_contig_10365,TIGR01079
A_C_D_contig_2901,TIGR01079
A_C_D_contig_25799,TIGR01079
A_C_D_contig_2939,TIGR01079
A_C_D_contig_10543,TIGR01079
A_C_D_contig_3838,TIGR01079
A_C_D_contig_1205,TIGR01079
A_C_D_contig_58832,TIGR01079
A_C_D_contig_68554,TIGR01079
A_C_D_contig_72670,TIGR01079
A_C_D_contig_29261,TIGR01079
A_C_D_contig_7056,TIGR01079
A_C_D_contig_57235,TIGR01079
A_C_D_contig_15530,TIGR01079
A_C_D_contig_65658,TIGR01079
A_C_D_contig_38727,TIGR01079
A_C_D_contig_15529,TIGR01079
A_C_D_contig_45559,TIGR01079
A_C_D_contig_7271,TIGR01079
A_C_D_contig_30743,TIGR01079
A_C_D_contig_32982,TIGR01079
A_C_D_contig_16864,TIGR01079
A_C_D_contig_21561,TIGR01079
A_C_D_contig_10724,TIGR01079
A_C_D_contig_48467,TIGR01079
A_C_D_contig_28075,TIGR01079
A_C_D_contig_26083,TIGR01079
A_C_D_contig_32882,TIGR01079
A_C_D_contig_2823,TIGR01079
A_C_D_contig_12291,TIGR01079
A_C_D_contig_9746,TIGR01079
A_C_D_contig_23927,TIGR01079
A_C_D_contig_67544,TIGR01079
A_C_D_contig_35221,TIGR01079
A_C_D_contig_137,TIGR01079
A_C_D_contig_9566,TIGR01079
A_C_D_contig_8534,TIGR01079
A_C_D_contig_28234,TIGR01079
A_C_D_contig_9090,TIGR01079
A_C_D_contig_28986,TIGR01079
A_C_D_contig_8660,TIGR01079
A_C_D_contig_79837,TIGR01079
A_C_D_contig_1249,TIGR01079
A_C_D_contig_57554,TIGR01079
A_C_D_contig_74313,TIGR01079
A_C_D_contig_28233,TIGR01079
A_C_D_contig_6167,TIGR01079
A_C_D_contig_79327,TIGR01079
A_C_D_contig_74720,TIGR01079
A_C_D_contig_7745,TIGR01079
A_C_D_contig_2491,TIGR01079
A_C_D_contig_39624,TIGR01079
A_C_D_contig_28472,TIGR01079
A_C_D_contig_36242,TIGR01079
A_C_D_contig_2416,TIGR01079
A_C_D_contig_52201,TIGR01079
A_C_D_contig_8474,TIGR01079
A_C_D_contig_63095,TIGR01079
A_C_D_contig_54144,TIGR01079
A_C_D_contig_69514,TIGR01079
A_C_D_contig_14411,TIGR01079
A_C_D_contig_3449,TIGR01079
A_C_D_contig_68029,TIGR01079
A_C_D_contig_19961,TIGR01079
A_C_D_contig_77661,TIGR01079
A_C_D_contig_46850,TIGR01079
A_C_D_contig_19073,TIGR01079
A_C_D_contig_42939,TIGR01079
A_C_D_contig_56280,TIGR01079
A_C_D_contig_55417,TIGR01079
A_C_D_contig_14218,TIGR01079
A_C_D_contig_68887,TIGR01079
A_C_D_contig_16182,TIGR01079
A_C_D_contig_14753,TIGR01079
A_C_D_contig_41101,TIGR01079
A_C_D_contig_139,TIGR01079
A_C_D_contig_11675,TIGR01079
A_C_D_contig_57657,TIGR01079
A_C_D_contig_14567,TIGR01079
A_C_D_contig_50066,TIGR01079
A_C_D_contig_27516,TIGR01079
A_C_D_contig_7817,TIGR01079
A_C_D_contig_80050,TIGR01079
A_C_D_contig_66821,TIGR01079
A_C_D_contig_8647,TIGR01164
A_C_D_contig_54265,TIGR01164
A_C_D_contig_8961,TIGR01164
A_C_D_contig_10724,TIGR01164
A_C_D_contig_49008,TIGR01164
A_C_D_contig_30980,TIGR01164
A_C_D_contig_4482,TIGR01164
A_C_D_contig_3838,TIGR01164
A_C_D_contig_12560,TIGR01164
A_C_D_contig_3031,TIGR01164
A_C_D_contig_20096,TIGR01164
A_C_D_contig_65658,TIGR01164
A_C_D_contig_2491,TIGR01164
A_C_D_contig_43810,TIGR01164
A_C_D_contig_54665,TIGR01164
A_C_D_contig_7026,TIGR01164
A_C_D_contig_80013,TIGR01164
A_C_D_contig_6899,TIGR01164
A_C_D_contig_2901,TIGR01164
A_C_D_contig_7858,TIGR01164
A_C_D_contig_4837,TIGR01164
A_C_D_contig_41979,TIGR01164
A_C_D_contig_1373,TIGR01164
A_C_D_contig_2939,TIGR01164
A_C_D_contig_23744,TIGR01164
A_C_D_contig_42939,TIGR01164
A_C_D_contig_10113,TIGR01164
A_C_D_contig_54144,TIGR01164
A_C_D_contig_6167,TIGR01164
A_C_D_contig_469,TIGR01164
A_C_D_contig_285,TIGR01164
A_C_D_contig_22615,TIGR01164
A_C_D_contig_8534,TIGR01164
A_C_D_contig_28075,TIGR01164
A_C_D_contig_7577,TIGR01164
A_C_D_contig_14218,TIGR01164
A_C_D_contig_25799,TIGR01164
A_C_D_contig_2851,TIGR01164
A_C_D_contig_9090,TIGR01164
A_C_D_contig_82142,TIGR01164
A_C_D_contig_12351,TIGR01164
A_C_D_contig_5543,TIGR01164
A_C_D_contig_642,TIGR01164
A_C_D_contig_42762,TIGR01164
A_C_D_contig_33023,TIGR01164
A_C_D_contig_11457,TIGR01164
A_C_D_contig_32882,TIGR01164
A_C_D_contig_23927,TIGR01164
A_C_D_contig_76365,TIGR01164
A_C_D_contig_9746,TIGR01164
A_C_D_contig_511,TIGR01164
A_C_D_contig_139,TIGR01164
A_C_D_contig_23859,TIGR01164
A_C_D_contig_4640,TIGR01164
A_C_D_contig_16864,TIGR01164
A_C_D_contig_47772,TIGR01164
A_C_D_contig_8474,TIGR01164
A_C_D_contig_1249,TIGR01164
A_C_D_contig_2416,TIGR01164
A_C_D_contig_7056,TIGR01164
A_C_D_contig_56670,TIGR01164
A_C_D_contig_8660,TIGR01164
A_C_D_contig_28986,TIGR01164
A_C_D_contig_9730,TIGR01164
A_C_D_contig_9566,TIGR01164
A_C_D_contig_9103,TIGR01164
A_C_D_contig_43196,TIGR01164
A_C_D_contig_30743,TIGR01164
A_C_D_contig_49995,TIGR01164
A_C_D_contig_35221,TIGR01164
A_C_D_contig_44727,TIGR01164
A_C_D_contig_7745,TIGR01164
A_C_D_contig_14753,TIGR01164
A_C_D_contig_48467,TIGR01164
A_C_D_contig_1205,TIGR01164
A_C_D_contig_56864,TIGR01164
A_C_D_contig_27516,TIGR01164
A_C_D_contig_11675,TIGR01164
A_C_D_contig_63095,TIGR01164
A_C_D_contig_46854,TIGR01164
A_C_D_contig_55178,TIGR01164
A_C_D_contig_3220,TIGR01164
A_C_D_contig_137,TIGR01164
A_C_D_contig_7613,TIGR01164
A_C_D_contig_80176,TIGR01164
A_C_D_contig_61710,TIGR01164
A_C_D_contig_14531,TIGR01164
A_C_D_contig_7897,TIGR01164
A_C_D_contig_24127,TIGR01164
A_C_D_contig_59657,TIGR01164
A_C_D_contig_45177,TIGR01164
A_C_D_contig_39624,TIGR01164
A_C_D_contig_71957,TIGR01164
A_C_D_contig_6653,TIGR01164
A_C_D_contig_27898,TIGR01164
A_C_D_contig_80324,TIGR01164
A_C_D_contig_57346,TIGR01164
A_C_D_contig_1398,TIGR01164
A_C_D_contig_26589,TIGR01164
A_C_D_contig_58832,TIGR01164
A_C_D_contig_42472,TIGR01164
A_C_D_contig_21561,TIGR01164
A_C_D_contig_74321,TIGR01164
A_C_D_contig_57657,TIGR01164
A_C_D_contig_74610,TIGR01164
A_C_D_contig_28233,TIGR01164
A_C_D_contig_41101,TIGR01164
A_C_D_contig_48645,TIGR01164
A_C_D_contig_18481,TIGR01169
A_C_D_contig_26004,TIGR01169
A_C_D_contig_857,TIGR01169
A_C_D_contig_58764,TIGR01169
A_C_D_contig_19686,TIGR01169
A_C_D_contig_1777,TIGR01169
A_C_D_contig_81505,TIGR01169
A_C_D_contig_2775,TIGR01169
A_C_D_contig_18169,TIGR01169
A_C_D_contig_4325,TIGR01169
A_C_D_contig_64483,TIGR01169
A_C_D_contig_2776,TIGR01169
A_C_D_contig_7165,TIGR01169
A_C_D_contig_3187,TIGR01169
A_C_D_contig_7563,TIGR01169
A_C_D_contig_3837,TIGR01169
A_C_D_contig_6263,TIGR01169
A_C_D_contig_61490,TIGR01169
A_C_D_contig_46917,TIGR01169
A_C_D_contig_57770,TIGR01169
A_C_D_contig_5511,TIGR01169
A_C_D_contig_337,TIGR01169
A_C_D_contig_72234,TIGR01169
A_C_D_contig_45961,TIGR01169
A_C_D_contig_26304,TIGR01169
A_C_D_contig_336,TIGR01169
A_C_D_contig_47243,TIGR01169
A_C_D_contig_16416,TIGR01169
A_C_D_contig_45224,TIGR01169
A_C_D_contig_32134,TIGR01169
A_C_D_contig_76447,TIGR01169
A_C_D_contig_40670,TIGR01169
A_C_D_contig_10792,TIGR01169
A_C_D_contig_3857,TIGR01169
A_C_D_contig_43582,TIGR01169
A_C_D_contig_74435,TIGR01169
A_C_D_contig_33090,TIGR01169
A_C_D_contig_5741,TIGR01169
A_C_D_contig_38876,TIGR01169
A_C_D_contig_12249,TIGR01169
A_C_D_contig_63029,TIGR01169
A_C_D_contig_5633,TIGR01169
A_C_D_contig_41571,TIGR01169
A_C_D_contig_59506,TIGR01169
A_C_D_contig_2864,TIGR01169
A_C_D_contig_13243,TIGR01169
A_C_D_contig_1598,TIGR01169
A_C_D_contig_34741,TIGR01169
A_C_D_contig_25704,TIGR01169
A_C_D_contig_58246,TIGR01169
A_C_D_contig_23557,TIGR01169
A_C_D_contig_77973,TIGR01169
A_C_D_contig_25858,TIGR01169
A_C_D_contig_40639,TIGR01169
A_C_D_contig_15771,TIGR01169
A_C_D_contig_3299,TIGR01169
A_C_D_contig_5063,TIGR01169
A_C_D_contig_3044,TIGR01169
A_C_D_contig_13059,TIGR01169
A_C_D_contig_13240,TIGR01169
A_C_D_contig_973,TIGR01169
A_C_D_contig_31520,TIGR01169
A_C_D_contig_8689,TIGR01169
A_C_D_contig_4757,TIGR01169
A_C_D_contig_8647,TIGR01171
A_C_D_contig_82656,TIGR01171
A_C_D_contig_469,TIGR01171
A_C_D_contig_10113,TIGR01171
A_C_D_contig_642,TIGR01171
A_C_D_contig_4482,TIGR01171
A_C_D_contig_36587,TIGR01171
A_C_D_contig_3838,TIGR01171
A_C_D_contig_7026,TIGR01171
A_C_D_contig_9090,TIGR01171
A_C_D_contig_29807,TIGR01171
A_C_D_contig_3031,TIGR01171
A_C_D_contig_7858,TIGR01171
A_C_D_contig_16180,TIGR01171
A_C_D_contig_2901,TIGR01171
A_C_D_contig_6899,TIGR01171
A_C_D_contig_12560,TIGR01171
A_C_D_contig_54665,TIGR01171
A_C_D_contig_59768,TIGR01171
A_C_D_contig_9337,TIGR01171
A_C_D_contig_4837,TIGR01171
A_C_D_contig_24949,TIGR01171
A_C_D_contig_10724,TIGR01171
A_C_D_contig_67416,TIGR01171
A_C_D_contig_1806,TIGR01171
A_C_D_contig_19570,TIGR01171
A_C_D_contig_7577,TIGR01171
A_C_D_contig_20096,TIGR01171
A_C_D_contig_41979,TIGR01171
A_C_D_contig_14753,TIGR01171
A_C_D_contig_12351,TIGR01171
A_C_D_contig_39093,TIGR01171
A_C_D_contig_511,TIGR01171
A_C_D_contig_28986,TIGR01171
A_C_D_contig_21598,TIGR01171
A_C_D_contig_285,TIGR01171
A_C_D_contig_9264,TIGR01171
A_C_D_contig_52860,TIGR01171
A_C_D_contig_1205,TIGR01171
A_C_D_contig_9103,TIGR01171
A_C_D_contig_2939,TIGR01171
A_C_D_contig_10543,TIGR01171
A_C_D_contig_8474,TIGR01171
A_C_D_contig_139,TIGR01171
A_C_D_contig_18825,TIGR01171
A_C_D_contig_1249,TIGR01171
A_C_D_contig_52148,TIGR01171
A_C_D_contig_12736,TIGR01171
A_C_D_contig_9566,TIGR01171
A_C_D_contig_45296,TIGR01171
A_C_D_contig_7321,TIGR01171
A_C_D_contig_74610,TIGR01171
A_C_D_contig_81398,TIGR01171
A_C_D_contig_6167,TIGR01171
A_C_D_contig_1373,TIGR01171
A_C_D_contig_28075,TIGR01171
A_C_D_contig_20386,TIGR01171
A_C_D_contig_76880,TIGR01171
A_C_D_contig_24831,TIGR01171
A_C_D_contig_16864,TIGR01171
A_C_D_contig_45177,TIGR01171
A_C_D_contig_8660,TIGR01171
A_C_D_contig_137,TIGR01171
A_C_D_contig_13230,TIGR01171
A_C_D_contig_61710,TIGR01171
A_C_D_contig_56503,TIGR01171
A_C_D_contig_8534,TIGR01171
A_C_D_contig_33446,TIGR01171
A_C_D_contig_80991,TIGR01171
A_C_D_contig_7745,TIGR01171
A_C_D_contig_76732,TIGR01171
A_C_D_contig_17343,TIGR01171
A_C_D_contig_7897,TIGR01171
A_C_D_contig_75295,TIGR01171
A_C_D_contig_1398,TIGR01171
A_C_D_contig_49020,TIGR01171
A_C_D_contig_32713,TIGR01171
A_C_D_contig_2416,TIGR01171
A_C_D_contig_62261,TIGR01171
A_C_D_contig_38439,TIGR01171
A_C_D_contig_50882,TIGR01171
A_C_D_contig_74821,TIGR01171
A_C_D_contig_25866,TIGR01171
A_C_D_contig_2491,TIGR01171
A_C_D_contig_14980,TIGR01171
A_C_D_contig_2851,TIGR01171
A_C_D_contig_76319,TIGR01171
A_C_D_contig_47807,TIGR01171
A_C_D_contig_18637,TIGR01171
A_C_D_contig_80677,TIGR01171
A_C_D_contig_60671,TIGR01171
A_C_D_contig_67567,TIGR01171
A_C_D_contig_50431,TIGR01171
A_C_D_contig_12030,TIGR01171
A_C_D_contig_45178,TIGR01171
A_C_D_contig_56670,TIGR01171
A_C_D_contig_4640,TIGR01171
A_C_D_contig_82524,TIGR01171
A_C_D_contig_7377,TIGR01171
A_C_D_contig_46410,TIGR01171
A_C_D_contig_66828,TIGR01171
A_C_D_contig_49490,TIGR01171
A_C_D_contig_9263,TIGR01171
A_C_D_contig_80223,TIGR01171
A_C_D_contig_81013,TIGR01171
A_C_D_contig_70640,TIGR01171
A_C_D_contig_43196,TIGR01171
A_C_D_contig_43031,TIGR01171
A_C_D_contig_82546,TIGR01171
A_C_D_contig_25410,TIGR01171
A_C_D_contig_57333,TIGR01391
A_C_D_contig_39283,TIGR01391
A_C_D_contig_12216,TIGR01391
A_C_D_contig_15232,TIGR01391
A_C_D_contig_1057,TIGR01391
A_C_D_contig_11208,TIGR01391
A_C_D_contig_46933,TIGR01391
A_C_D_contig_26541,TIGR01391
A_C_D_contig_1774,TIGR01391
A_C_D_contig_71227,TIGR01391
A_C_D_contig_14507,TIGR01391
A_C_D_contig_7963,TIGR01391
A_C_D_contig_6848,TIGR01391
A_C_D_contig_3109,TIGR01391
